Time_s,plane_moving_state,TAS_mps,alt_agl_m,MLG_NR,FLG_NR,lat,lon,alt_msl,phi,theta,psi,p,q,r,V_b_tas_0,V_b_tas_1,V_b_tas_2,pos_ned_0,pos_ned_1,pos_ned_2,p_dot,q_dot,r_dot,Accel_b_0,Accel_b_1,Accel_b_2,ArduPlane_Mode,delta_e,delta_aL,delta_aR,delta_r,delta_f,delta_a,pwm_ailL,pwm_ailR,pwm_elev,pwm_rud,pwm_flap,pwm_nlg,pwm_mot0,total_rotor_force
356.70120,3,30.82878,199.66237,0.00000,0.00000,0.00000,0.00000,0.00000,0.42705,0.15505,-3.13194,-0.00853,-0.00836,0.09294,30.42614,0.66048,4.92215,-0.24048,0.01052,-199.66237,0.06248,0.53856,0.08432,0.46389,3.82997,-1.88668,15,-0.08639,0.00175,-0.00175,-0.00087,0.34907,-0.00175,1498.0,1498.0,1401.0,1499.0,1500.0,0.0,1797.0,215.72168
356.80090,3,30.81716,199.67049,0.00000,0.00000,0.00000,0.00000,0.00000,0.42792,0.15134,-3.12257,-0.00299,0.04849,0.10272,30.74342,0.76757,1.98756,-3.36297,0.09607,-199.67049,0.04131,3.37108,0.09766,0.59266,3.80624,1.86320,15,-0.07592,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1413.0,1500.0,1500.0,0.0,1816.0,234.70665
356.90060,3,34.01847,199.67311,0.00000,0.00000,0.00000,0.00000,0.00000,0.43003,0.15694,-3.10834,0.00160,0.06467,0.11102,33.53105,1.16893,5.61768,-6.49254,0.14077,-199.67311,0.05879,-0.74721,0.16839,0.68346,2.97828,-2.97435,15,-0.06689,0.00175,-0.00175,-0.00087,0.34907,-0.00175,1498.0,1498.0,1421.0,1499.0,1500.0,0.0,1826.0,227.57030
357.00031,3,31.31978,199.69293,0.00000,0.00000,0.00000,0.00000,0.00000,0.43241,0.15435,-3.09586,0.00699,0.05773,0.12872,30.99674,0.69263,4.43297,-9.62748,0.13737,-199.69293,0.04090,1.00396,0.08555,0.90533,3.83953,-2.16222,15,-0.08290,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1405.0,1500.0,1500.0,0.0,1831.0,247.41859
357.10001,3,31.32164,199.70845,0.00000,0.00000,0.00000,0.00000,0.00000,0.43614,0.16236,-3.07768,0.00983,0.17135,0.12818,30.55438,2.48453,6.42666,-12.76968,0.09250,-199.70845,0.00777,-3.36244,0.35585,1.02167,3.94172,-5.86152,15,-0.03142,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1464.0,1500.0,1500.0,0.0,1825.0,241.19485
357.19971,3,30.87050,199.72980,0.00000,0.00000,0.00000,0.00000,0.00000,0.43995,0.16459,-3.06118,0.01269,0.09215,0.14171,30.39695,0.75005,5.33392,-15.91552,0.00168,-199.72980,0.01827,-1.06203,0.09211,0.57033,3.70909,-3.61458,15,-0.05236,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1440.0,1500.0,1500.0,0.0,1825.0,243.63840
357.29941,3,30.78559,199.76611,0.00000,0.00000,0.00000,0.00000,0.00000,0.44375,0.16045,-3.04630,0.01454,0.03363,0.15396,30.59827,0.41809,3.36505,-19.06278,-0.13904,-199.76611,0.00235,2.04351,0.04015,0.53106,3.99400,-0.59579,15,-0.07941,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1409.0,1501.0,1500.0,0.0,1820.0,238.95399
357.39911,3,31.26714,199.80296,0.00000,0.00000,0.00000,0.00000,0.00000,0.44803,0.16126,-3.02829,0.01239,0.10225,0.15825,30.89122,1.53127,4.58496,-22.21188,-0.32499,-199.80296,-0.04777,-0.61898,0.20271,0.52815,3.94643,-2.61834,15,-0.04625,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1447.0,1502.0,1500.0,0.0,1804.0,220.30968
357.49881,3,31.15627,199.83351,0.00000,0.00000,0.00000,0.00000,0.00000,0.45228,0.16432,-3.00856,0.00888,0.16198,0.15836,30.86394,-1.37827,4.02874,-25.36073,-0.55374,-199.83351,-0.04755,-0.51930,-0.22229,0.12640,4.36759,-1.14872,15,-0.03578,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1459.0,1502.0,1500.0,0.0,1798.0,214.99869
357.59851,3,31.50318,199.84280,0.00000,0.00000,0.00000,0.00000,0.00000,0.45680,0.17569,-2.98578,0.00468,0.13714,0.14782,30.58319,1.36400,7.43361,-28.50936,-0.82172,-199.84280,-0.03387,-4.88871,0.18400,0.62889,3.98041,-6.58166,15,-0.01047,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1488.0,1502.0,1500.0,0.0,1806.0,221.04639
357.69821,3,32.30930,199.85680,0.00000,0.00000,0.00000,0.00000,0.00000,0.45998,0.17426,-2.96939,0.00173,0.01580,0.15154,31.95159,4.12263,2.44760,-0.49450,-0.05427,-199.85680,-0.03290,1.83052,0.59316,0.92317,3.87809,2.01385,15,-0.04887,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1444.0,1502.0,1500.0,0.0,1818.0,228.74147
357.79791,3,31.49800,199.87917,0.00000,0.00000,0.00000,0.00000,0.00000,0.46235,0.16781,-2.95497,-0.00392,-0.05550,0.15892,30.83537,1.79338,6.17152,-3.63228,-0.42301,-199.87917,-0.05603,-1.40707,0.24610,0.63948,4.16957,-5.45265,15,-0.06021,-0.00698,0.00698,0.00349,0.34907,0.00698,1508.0,1508.0,1431.0,1504.0,1500.0,0.0,1819.0,234.10768
357.89761,3,32.23894,199.91199,0.00000,0.00000,0.00000,0.00000,0.00000,0.46382,0.15905,-2.94121,-0.01170,0.12051,0.15185,31.38959,-7.12749,1.80050,-6.76462,-0.84384,-199.91199,-0.10018,0.63868,-1.03275,0.75040,4.10163,8.15156,15,-0.04014,-0.00873,0.00873,0.00436,0.34907,0.00873,1510.0,1510.0,1454.0,1505.0,1500.0,0.0,1800.0,211.30995
357.99731,3,33.65835,199.92795,0.00000,0.00000,0.00000,0.00000,0.00000,0.46500,0.15980,-2.92411,-0.01827,0.05828,0.14979,33.26104,-0.07062,5.15584,-9.89357,-1.30752,-199.92795,-0.05984,-0.12292,-0.03434,-0.09298,4.36520,-2.98903,15,-0.07418,-0.00698,0.00698,0.00349,0.34907,0.00698,1508.0,1508.0,1415.0,1504.0,1500.0,0.0,1781.0,186.03726
358.09702,3,32.45218,199.95123,0.00000,0.00000,0.00000,0.00000,0.00000,0.46519,0.15343,-2.90974,-0.02231,-0.05345,0.15855,31.60278,0.97661,7.31122,-13.01214,-1.82104,-199.95123,-0.02898,-2.02239,0.12431,0.48077,4.14179,-4.98097,15,-0.08465,-0.00698,0.00698,0.00349,0.34907,0.00698,1508.0,1508.0,1403.0,1504.0,1500.0,0.0,1792.0,202.50778
358.19672,3,31.28483,199.99657,0.00000,0.00000,0.00000,0.00000,0.00000,0.46431,0.13799,-2.89859,-0.02780,-0.02846,0.16884,31.24831,-0.90829,1.20788,-16.11983,-2.39031,-199.99657,-0.08044,5.33533,-0.15429,0.24868,4.61508,2.10029,15,-0.10559,-0.00960,0.00960,0.00436,0.34907,0.00960,1511.0,1511.0,1379.0,1505.0,1500.0,0.0,1785.0,201.82904
358.29642,3,33.01225,200.02409,0.00000,0.00000,0.00000,0.00000,0.00000,0.46380,0.14149,-2.87866,-0.03628,0.11154,0.15633,32.40990,3.71501,5.06018,-19.22295,-3.00097,-200.02409,-0.07060,-2.25491,0.53025,0.32309,3.37641,-1.99578,15,-0.03054,-0.00873,0.00873,0.00436,0.34907,0.00873,1510.0,1510.0,1465.0,1505.0,1500.0,0.0,1774.0,182.87833
358.39612,3,31.96356,200.04939,0.00000,0.00000,0.00000,0.00000,0.00000,0.46241,0.13971,-2.86135,-0.03859,0.07509,0.16158,31.84423,0.81092,2.63754,-22.31601,-3.65837,-200.04939,-0.02620,2.90403,0.09516,0.25546,4.33718,2.25580,15,-0.08727,-0.00611,0.00611,0.00262,0.34907,0.00611,1507.0,1507.0,1400.0,1503.0,1500.0,0.0,1766.0,180.82716
358.49582,3,31.76798,200.07129,0.00000,0.00000,0.00000,0.00000,0.00000,0.46100,0.13965,-2.84309,-0.03987,0.09263,0.15932,31.54779,0.42317,3.70978,-25.39711,-4.36112,-200.07129,-0.01920,1.02647,0.03872,-0.34936,4.14536,-1.78408,15,-0.07243,-0.00611,0.00611,0.00262,0.34907,0.00611,1507.0,1507.0,1417.0,1503.0,1500.0,0.0,1743.0,161.49556
358.59552,3,32.19432,200.08777,0.00000,0.00000,0.00000,0.00000,0.00000,0.45936,0.13860,-2.82616,-0.03933,0.03375,0.15121,31.77219,0.77913,5.13760,-28.46314,-5.10926,-200.08777,0.00462,-0.03418,0.09102,0.05364,4.25230,-0.25899,15,-0.08552,-0.00524,0.00524,0.00262,0.34907,0.00524,1506.0,1506.0,1402.0,1503.0,1500.0,0.0,1738.0,155.22008
358.69522,3,31.67390,200.08611,0.00000,0.00000,0.00000,0.00000,0.00000,0.45812,0.14680,-2.80601,-0.04238,0.31107,0.12679,31.21196,-5.31089,0.91861,-0.71431,-0.18786,-200.08611,-0.03092,0.70268,-0.75245,-0.46049,4.45782,5.32738,15,-0.01280,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1510.0,1502.0,1500.0,0.0,1739.0,158.51866
358.79492,3,31.18274,200.04176,0.00000,0.00000,0.00000,0.00000,0.00000,0.45751,0.16664,-2.78309,-0.03917,0.18749,0.10613,31.01314,0.14828,3.24453,-3.75743,-1.00780,-200.04176,0.05095,-0.23113,0.00848,-0.53637,4.28351,-0.57788,15,-0.02414,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1463.0,1500.0,1500.0,0.0,1747.0,167.74275
358.89462,3,31.51019,199.98276,0.00000,0.00000,0.00000,0.00000,0.00000,0.45658,0.17701,-2.76696,-0.03387,0.08019,0.08823,30.76454,0.50112,6.79586,-6.78249,-1.86940,-199.98276,0.06541,-3.53379,0.06223,-0.08094,4.09496,-4.29420,15,-0.03490,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1460.0,1500.0,1500.0,0.0,1759.0,176.75793
358.99432,3,31.86131,199.94214,0.00000,0.00000,0.00000,0.00000,0.00000,0.45435,0.16465,-2.76237,-0.02595,-0.25813,0.10559,30.04753,1.36685,10.50813,-9.78351,-2.78312,-199.94214,0.09611,-3.40029,0.19445,1.89845,3.68743,-8.62225,15,-0.11984,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1355.0,1500.0,1500.0,0.0,1771.0,185.88258
359.09402,3,30.94082,199.93535,0.00000,0.00000,0.00000,0.00000,0.00000,0.45207,0.14278,-2.76077,-0.02568,-0.10580,0.10955,30.04045,-0.25936,7.40534,-12.76342,-3.75284,-199.93535,-0.00474,-2.01156,-0.05321,0.74013,4.45856,-6.75996,15,-0.08639,-0.00524,0.00524,0.00262,0.34907,0.00524,1506.0,1506.0,1401.0,1503.0,1500.0,0.0,1770.0,189.53798
359.19373,3,32.40165,199.93384,0.00000,0.00000,0.00000,0.00000,0.00000,0.45026,0.12884,-2.75463,-0.02661,-0.08474,0.12126,32.18531,2.64413,2.64223,-15.72671,-4.76846,-199.93384,-0.00966,4.20392,0.36551,-0.23363,4.64216,-3.00068,15,-0.11694,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1366.0,1502.0,1500.0,0.0,1753.0,167.12842
359.29343,3,32.27122,199.92320,0.00000,0.00000,0.00000,0.00000,0.00000,0.44919,0.12967,-2.74097,-0.02929,0.11793,0.11690,32.10093,-0.72760,3.22997,-18.67664,-5.82419,-199.92320,-0.03544,1.82192,-0.12269,0.14742,4.13705,1.65504,15,-0.07767,-0.00524,0.00524,0.00262,0.34907,0.00524,1506.0,1506.0,1411.0,1503.0,1500.0,0.0,1764.0,177.50929
359.39313,3,32.03524,199.88930,0.00000,0.00000,0.00000,0.00000,0.00000,0.44878,0.14335,-2.72189,-0.02931,0.21726,0.10641,31.47342,0.85339,5.91207,-21.61541,-6.91607,-199.88930,0.02288,-3.04487,0.11098,0.09778,3.84301,-2.50128,15,-0.03491,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1460.0,1501.0,1500.0,0.0,1759.0,174.19777
359.49283,3,31.53874,199.85335,0.00000,0.00000,0.00000,0.00000,0.00000,0.44830,0.14867,-2.70666,-0.02389,0.01671,0.11916,30.47978,2.04892,7.84071,-24.53610,-8.04995,-199.85335,0.06940,-2.98166,0.28624,0.56106,3.57456,-6.31769,15,-0.08988,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1397.0,1500.0,1500.0,0.0,1765.0,182.01637
359.59253,3,31.86749,199.84404,0.00000,0.00000,0.00000,0.00000,0.00000,0.44756,0.13825,-2.69692,-0.01939,-0.01322,0.13548,31.76103,1.25069,2.28235,-27.43344,-9.23364,-199.84404,0.02839,4.16373,0.16135,0.24473,4.47381,1.59826,15,-0.10734,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1377.0,1501.0,1500.0,0.0,1762.0,177.69742
359.69223,3,32.24399,199.83453,0.00000,0.00000,0.00000,0.00000,0.00000,0.44751,0.13467,-2.68319,-0.01902,0.03138,0.14120,32.02636,-0.12978,3.73766,-0.90258,-0.39857,-199.83453,0.00208,2.64253,-0.03886,-0.02192,4.03293,0.82094,15,-0.11432,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1369.0,1502.0,1500.0,0.0,1754.0,168.76643
359.79193,3,30.92043,199.81783,0.00000,0.00000,0.00000,0.00000,0.00000,0.44796,0.13827,-2.66560,-0.01928,0.11905,0.14049,30.59158,-0.00839,4.49756,-3.76392,-1.66283,-199.81783,-0.00155,-0.08681,-0.02007,-0.18381,4.20657,-1.18997,15,-0.07156,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1418.0,1502.0,1500.0,0.0,1741.0,163.78601
359.89163,3,31.98335,199.79243,0.00000,0.00000,0.00000,0.00000,0.00000,0.44867,0.14348,-2.64725,-0.01764,0.19505,0.13396,31.86703,2.17680,1.63966,-6.60481,-2.96509,-199.79243,0.00548,2.39609,0.29006,-0.73084,4.86828,-1.13647,15,-0.05498,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1437.0,1501.0,1500.0,0.0,1732.0,151.16638
359.99133,3,31.36514,199.74361,0.00000,0.00000,0.00000,0.00000,0.00000,0.45007,0.15609,-2.62642,-0.01611,0.15817,0.12815,30.83888,1.09180,5.61633,-9.42701,-4.30086,-199.74361,0.01628,-1.84131,0.13810,-0.14491,4.20325,-4.15416,15,-0.06109,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1430.0,1501.0,1500.0,0.0,1736.0,157.41911
360.09103,3,29.95595,199.69589,0.00000,0.00000,0.00000,0.00000,0.00000,0.45105,0.15670,-2.61104,-0.01223,0.03381,0.13668,29.38140,-0.68698,5.79830,-12.22301,-5.67605,-199.69589,0.03985,-0.58471,-0.11119,-0.36188,3.79438,-0.23840,15,-0.10123,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1384.0,1500.0,1500.0,0.0,1730.0,158.89113
360.19073,3,33.86250,199.65175,0.00000,0.00000,0.00000,0.00000,0.00000,0.45201,0.15268,-2.59729,-0.01134,0.01350,0.13913,33.00899,0.18161,7.55263,-14.99187,-7.09097,-199.65175,0.00019,-2.53319,0.00620,-0.47131,3.22817,-2.42163,15,-0.09250,-0.00349,0.00349,0.00175,0.34907,0.00349,1504.0,1504.0,1394.0,1502.0,1500.0,0.0,1733.0,143.22939
360.29044,3,30.42595,199.62073,0.00000,0.00000,0.00000,0.00000,0.00000,0.45247,0.14069,-2.58651,-0.01102,-0.12809,0.15751,29.51961,1.40542,7.23572,-17.73160,-8.54908,-199.62073,0.01297,-0.64388,0.17822,0.46463,3.70696,-5.38379,15,-0.13526,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1345.0,1502.0,1500.0,0.0,1745.0,169.60094
360.39014,3,31.03722,199.60756,0.00000,0.00000,0.00000,0.00000,0.00000,0.45284,0.12892,-2.57389,-0.01549,0.06310,0.16347,30.84072,0.93902,3.35811,-20.44490,-10.05223,-199.60756,-0.06522,1.94018,0.11069,0.12745,4.19965,0.49539,15,-0.08727,-0.00785,0.00785,0.00349,0.34907,0.00785,1509.0,1509.0,1400.0,1504.0,1500.0,0.0,1767.0,186.30885
360.48984,3,33.17527,199.58029,0.00000,0.00000,0.00000,0.00000,0.00000,0.45377,0.13447,-2.55281,-0.02079,0.27062,0.15619,32.75146,-0.28675,5.27810,-23.14125,-11.59270,-199.58029,-0.06028,-1.30418,-0.06573,0.24889,3.68530,0.71201,15,-0.06720,-0.00611,0.00611,0.00262,0.34907,0.00611,1507.0,1507.0,1423.0,1503.0,1500.0,0.0,1780.0,187.56161
360.58954,3,30.80703,199.54851,0.00000,0.00000,0.00000,0.00000,0.00000,0.45462,0.14153,-2.53122,-0.02101,0.07495,0.16466,30.12945,-0.40281,6.41305,-25.81737,-13.17433,-199.54851,0.00200,-0.50088,-0.08026,0.72796,3.83926,-2.90588,15,-0.11694,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1366.0,1502.0,1500.0,0.0,1797.0,215.83444
360.68924,3,30.73288,199.53687,0.00000,0.00000,0.00000,0.00000,0.00000,0.45505,0.14126,-2.51230,-0.02374,0.13433,0.16660,30.14370,-2.26977,5.54219,-1.03730,-0.64718,-199.53687,-0.02961,-0.62869,-0.35054,0.20784,4.44899,-3.79346,15,-0.09338,-0.00611,0.00611,0.00262,0.34907,0.00611,1507.0,1507.0,1393.0,1503.0,1500.0,0.0,1793.0,212.32541
360.78894,3,30.97992,199.52376,0.00000,0.00000,0.00000,0.00000,0.00000,0.45550,0.14672,-2.49087,-0.02817,0.12426,0.16513,30.54201,1.53272,4.95901,-3.66254,-2.31888,-199.52376,-0.04164,-0.01059,0.19880,0.25635,4.45956,-4.29742,15,-0.08814,-0.00698,0.00698,0.00349,0.34907,0.00698,1508.0,1508.0,1399.0,1504.0,1500.0,0.0,1785.0,203.38002
360.88864,3,31.70901,199.52451,0.00000,0.00000,0.00000,0.00000,0.00000,0.45523,0.14554,-2.47227,-0.03088,0.02945,0.17297,31.23049,1.60272,5.24873,-6.25906,-4.03585,-199.52451,-0.02800,1.25385,0.21280,0.96477,4.47313,-4.41858,15,-0.12566,-0.00698,0.00698,0.00349,0.34907,0.00698,1508.0,1508.0,1356.0,1504.0,1500.0,0.0,1799.0,213.09926
360.98834,3,30.89411,199.54465,0.00000,0.00000,0.00000,0.00000,0.00000,0.45437,0.14177,-2.45429,-0.03689,0.05964,0.17732,30.66877,1.08923,3.56176,-8.82620,-5.80022,-199.54465,-0.05769,2.39046,0.13426,0.72495,4.20193,-0.68329,15,-0.10472,-0.00873,0.00873,0.00436,0.34907,0.00873,1510.0,1510.0,1380.0,1505.0,1500.0,0.0,1809.0,227.24245
361.08804,3,34.60324,199.56868,0.00000,0.00000,0.00000,0.00000,0.00000,0.45328,0.14525,-2.43294,-0.04463,0.14921,0.16815,34.02298,-1.60360,6.10321,-11.36797,-7.60781,-199.56868,-0.06552,-1.35111,-0.27986,0.37561,5.04735,-5.73791,15,-0.07854,-0.00873,0.00873,0.00436,0.34907,0.00873,1510.0,1510.0,1410.0,1505.0,1500.0,0.0,1810.0,208.57558
361.18774,3,31.96883,199.58769,0.00000,0.00000,0.00000,0.00000,0.00000,0.45183,0.15479,-2.41028,-0.05025,0.13499,0.15398,30.56991,1.49370,9.23339,-13.88361,-9.45665,-199.58769,-0.02322,-5.37011,0.20575,1.30870,3.72785,-9.35322,15,-0.06050,-0.00873,0.00873,0.00436,0.34907,0.00873,1510.0,1510.0,1407.0,1505.0,1500.0,0.0,1788.0,201.18544
361.28745,3,31.82658,199.63448,0.00000,0.00000,0.00000,0.00000,0.00000,0.44901,0.14777,-2.39534,-0.05066,-0.01274,0.16441,30.78564,-2.54159,7.66263,-16.36289,-11.35222,-199.63448,-0.05288,-1.67151,-0.39992,-0.01898,3.49119,-1.98324,15,-0.12683,-0.01134,0.01134,0.00524,0.34907,0.01134,1513.0,1513.0,1356.0,1506.0,1500.0,0.0,1768.0,183.31789
361.38715,3,31.40306,199.69531,0.00000,0.00000,0.00000,0.00000,0.00000,0.44585,0.14372,-2.37938,-0.05812,0.13254,0.14724,31.18428,-1.03230,3.55347,-18.80711,-13.28949,-199.69531,-0.07814,1.35065,-0.16733,-0.32916,4.23093,0.07423,15,-0.08378,-0.01047,0.01047,0.00524,0.34907,0.01047,1512.0,1512.0,1412.0,1506.0,1500.0,0.0,1748.0,167.56226
361.48685,3,30.62825,199.73663,0.00000,0.00000,0.00000,0.00000,0.00000,0.44261,0.15386,-2.35901,-0.06509,0.19821,0.12775,30.41763,0.32689,3.57081,-21.22354,-15.25859,-199.73663,-0.02559,0.36954,0.02980,-0.29557,4.78659,-2.05620,15,-0.05934,-0.00698,0.00698,0.00349,0.34907,0.00698,1508.0,1508.0,1432.0,1504.0,1500.0,0.0,1754.0,176.57474
361.58655,3,29.67520,199.76080,0.00000,0.00000,0.00000,0.00000,0.00000,0.43907,0.16747,-2.33933,-0.06724,0.19909,0.10361,29.50860,-1.59978,2.70196,-23.60970,-17.25810,-199.76080,0.00523,0.84483,-0.23148,-0.02903,4.54548,0.89767,15,-0.04625,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1447.0,1502.0,1500.0,0.0,1770.0,195.81261
361.68625,3,29.83568,199.75674,0.00000,0.00000,0.00000,0.00000,0.00000,0.43557,0.18747,-2.32044,-0.06718,0.20689,0.06752,29.14962,0.65708,6.32739,-1.11085,-0.96422,-199.75674,0.08364,-3.73018,0.08852,0.18096,4.52060,-6.48065,15,-0.01309,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1485.0,1500.0,1500.0,0.0,1787.0,211.12003
361.78595,3,28.29125,199.76874,0.00000,0.00000,0.00000,0.00000,0.00000,0.43054,0.18397,-2.31393,-0.05731,-0.12059,0.07562,26.91170,-1.06135,8.66191,-3.42894,-3.02960,-199.76874,0.05580,-2.27613,-0.16027,1.34068,4.94373,-7.36187,15,-0.10908,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1375.0,1502.0,1500.0,0.0,1798.0,229.85422
361.88565,3,32.59877,199.81236,0.00000,0.00000,0.00000,0.00000,0.00000,0.42519,0.16932,-2.31219,-0.05477,-0.13023,0.07598,31.55658,0.16288,8.17532,-5.70446,-5.13473,-199.81236,0.02114,-1.92440,0.01368,0.93343,3.67236,-4.13481,15,-0.10821,-0.00524,0.00524,0.00262,0.34907,0.00524,1506.0,1506.0,1376.0,1503.0,1500.0,0.0,1798.0,207.50009
361.98535,3,26.18805,199.86800,0.00000,0.00000,0.00000,0.00000,0.00000,0.42030,0.16046,-2.30807,-0.05553,0.01129,0.06719,26.09898,-0.30803,2.13599,-7.94517,-7.27623,-199.86800,-0.00172,2.45716,-0.04600,0.07297,3.15295,3.65746,15,-0.08029,-0.00436,0.00436,0.00175,0.34907,0.00436,1505.0,1505.0,1408.0,1502.0,1500.0,0.0,1782.0,224.71658
362.08505,3,30.84521,199.91679,0.00000,0.00000,0.00000,0.00000,0.00000,0.41604,0.16055,-2.30037,-0.05178,-0.03179,0.07270,29.96020,1.28667,7.22205,-10.15784,-9.44906,-199.91679,0.09347,-1.78345,0.18130,0.78141,3.75563,-5.83109,15,-0.09250,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1394.0,1500.0,1500.0,0.0,1797.0,215.63649
362.18475,3,30.97480,199.97635,0.00000,0.00000,0.00000,0.00000,0.00000,0.41247,0.16009,-2.29231,-0.04529,0.16015,0.06899,30.74771,-0.01819,3.74383,-12.33846,-11.65549,-199.97635,0.06812,-0.21716,-0.01040,0.50000,3.93525,-1.03473,15,-0.03054,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1465.0,1500.0,1500.0,0.0,1812.0,229.82480
362.28445,3,29.88501,200.02472,0.00000,0.00000,0.00000,0.00000,0.00000,0.41019,0.16841,-2.28073,-0.03730,0.08519,0.07304,29.42823,1.64714,4.93761,-14.49466,-13.89214,-200.02472,0.09613,-0.74160,0.22821,0.57248,3.33951,-1.14562,15,-0.05498,0.00262,-0.00262,-0.00087,0.34907,-0.00262,1497.0,1497.0,1437.0,1499.0,1500.0,0.0,1808.0,231.56273
362.38416,3,30.85710,200.08313,0.00000,0.00000,0.00000,0.00000,0.00000,0.40849,0.16909,-2.27185,-0.02635,0.03624,0.08139,30.19460,-0.80437,6.30871,-16.61914,-16.16144,-200.08313,0.10954,-1.44855,-0.12639,0.06450,3.25499,-3.15596,15,-0.07679,0.00349,-0.00349,-0.00175,0.34907,-0.00349,1496.0,1496.0,1412.0,1498.0,1500.0,0.0,1792.0,210.71840
362.48386,3,30.20733,200.13676,0.00000,0.00000,0.00000,0.00000,0.00000,0.40825,0.17424,-2.26050,-0.01673,0.09805,0.08384,29.70496,-1.81831,5.17610,-18.71648,-18.45920,-200.13676,0.12962,-1.50636,-0.26712,-0.34597,3.40737,-2.28872,15,-0.04451,0.00611,-0.00611,-0.00262,0.34907,-0.00611,1493.0,1493.0,1449.0,1497.0,1500.0,0.0,1778.0,200.65564
362.58356,3,34.33103,200.18930,0.00000,0.00000,0.00000,0.00000,0.00000,0.40905,0.17508,-2.25025,-0.00322,0.00189,0.09180,34.08349,2.00042,3.59632,-20.78308,-20.78299,-200.18930,0.13946,1.84907,0.29422,0.37643,3.56975,2.59898,15,-0.07156,0.00611,-0.00611,-0.00262,0.34907,-0.00611,1493.0,1493.0,1418.0,1497.0,1500.0,0.0,1774.0,176.26939
362.68326,3,34.15051,200.24010,0.00000,0.00000,0.00000,0.00000,0.00000,0.41112,0.17480,-2.23986,0.00792,0.05622,0.09512,33.81367,0.29068,4.77576,-1.11074,-1.29017,-200.24010,0.12499,-0.81543,0.03214,-0.08626,3.21030,1.85724,15,-0.04102,0.00611,-0.00611,-0.00262,0.34907,-0.00611,1493.0,1493.0,1453.0,1497.0,1500.0,0.0,1769.0,172.68787
362.78296,3,30.78735,200.28888,0.00000,0.00000,0.00000,0.00000,0.00000,0.41406,0.17040,-2.23045,0.01750,-0.04474,0.10964,30.29335,1.23192,5.35317,-3.11348,-3.66366,-200.28888,0.08185,-0.40213,0.16253,0.11399,3.44687,-2.47312,15,-0.07156,0.00436,-0.00436,-0.00175,0.34907,-0.00436,1495.0,1495.0,1418.0,1498.0,1500.0,0.0,1776.0,195.86850
362.88266,3,31.03861,200.34505,0.00000,0.00000,0.00000,0.00000,0.00000,0.41768,0.16124,-2.22149,0.02438,-0.01947,0.12269,30.87202,1.73997,2.69935,-5.08199,-6.06277,-200.34505,0.05948,2.44324,0.23245,0.36588,3.82600,1.01610,15,-0.06981,0.00262,-0.00262,-0.00087,0.34907,-0.00262,1497.0,1497.0,1420.0,1499.0,1500.0,0.0,1784.0,202.13208
362.98236,3,31.00789,200.39098,0.00000,0.00000,0.00000,0.00000,0.00000,0.42249,0.16027,-2.20800,0.02823,0.12231,0.12412,30.97175,-0.59044,1.37530,-7.02282,-8.48664,-200.39098,0.05026,2.37577,-0.10195,0.11695,3.98863,3.17025,15,-0.02880,0.00262,-0.00262,-0.00087,0.34907,-0.00262,1497.0,1497.0,1467.0,1499.0,1500.0,0.0,1790.0,208.01694
