time_s,phase,mode,armed,lat,lon,alt_agl_m,airspeed,groundspeed,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,gamma_deg,vN,vE,vD,climb_mps,throttle_pct
31.19,TAKEOFF,TAKEOFF,1,-35.3610089,149.1635581,69.67,12.79,13.53,14.15,10.09,20.28,-1.32,0.92,5.19,7.59,12.23,5.75,-1.80,1.80,75
31.39,TAKEOFF,TAKEOFF,1,-35.3609868,149.1635711,70.02,12.75,13.49,14.10,10.08,21.36,-1.19,1.66,5.16,7.27,12.10,5.93,-1.72,1.72,75
31.59,TAKEOFF,TAKEOFF,1,-35.3609650,149.1635845,70.36,12.71,13.45,14.07,10.24,22.48,-1.11,2.48,5.13,7.16,11.97,6.12,-1.69,1.69,76
31.80,TAKEOFF,TAKEOFF,1,-35.3609437,149.1635982,70.70,12.63,13.39,14.06,10.53,23.62,-1.07,2.88,5.10,7.20,11.80,6.31,-1.69,1.69,76
32.00,TAKEOFF,TAKEOFF,1,-35.3609228,149.1636123,71.05,12.55,13.33,14.05,10.87,24.76,-1.10,3.07,5.05,7.36,11.63,6.50,-1.72,1.72,76
32.21,TAKEOFF,TAKEOFF,1,-35.3609022,149.1636267,71.40,12.59,13.26,14.03,11.26,25.90,-1.19,3.22,5.01,7.61,11.44,6.69,-1.77,1.77,76
32.41,TAKEOFF,TAKEOFF,1,-35.3608820,149.1636416,71.77,12.51,13.18,14.01,11.67,27.04,-1.31,3.38,4.95,7.95,11.24,6.88,-1.84,1.84,77
32.61,TAKEOFF,TAKEOFF,1,-35.3608621,149.1636568,72.14,12.47,13.10,13.96,12.09,28.18,-1.47,3.37,4.90,8.26,11.03,7.06,-1.90,1.90,77
32.82,TAKEOFF,TAKEOFF,1,-35.3608426,149.1636725,72.53,12.38,13.02,13.88,12.53,29.32,-1.66,3.46,4.84,8.61,10.81,7.23,-1.97,1.97,77
33.02,TAKEOFF,TAKEOFF,1,-35.3608233,149.1636886,72.94,12.39,12.93,13.77,12.97,30.45,-1.86,3.44,4.79,9.02,10.59,7.40,-2.05,2.05,77
33.22,TAKEOFF,TAKEOFF,1,-35.3608044,149.1637052,73.36,12.36,12.85,13.62,13.13,31.49,-2.04,0.57,4.75,9.38,10.37,7.57,-2.12,2.12,77
33.43,TAKEOFF,TAKEOFF,1,-35.3607858,149.1637222,73.79,12.28,12.78,13.40,12.67,32.38,-2.19,-2.14,4.72,9.38,10.18,7.72,-2.11,2.11,77
33.63,TAKEOFF,TAKEOFF,1,-35.3607674,149.1637396,74.20,12.18,12.75,13.14,11.98,33.20,-2.25,-2.28,4.72,9.01,10.03,7.86,-2.02,2.02,77
33.83,TAKEOFF,TAKEOFF,1,-35.3607494,149.1637572,74.59,12.09,12.73,12.87,11.39,34.05,-2.21,-1.56,4.74,8.45,9.90,8.00,-1.89,1.89,76
34.04,TAKEOFF,TAKEOFF,1,-35.3607317,149.1637750,74.96,12.00,12.72,12.60,10.90,34.93,-2.07,-1.40,4.77,7.88,9.77,8.13,-1.76,1.76,76
34.24,TAKEOFF,TAKEOFF,1,-35.3607142,149.1637930,75.30,12.04,12.72,12.37,10.42,35.82,-1.86,-1.43,4.79,7.35,9.66,8.26,-1.64,1.64,76
34.45,TAKEOFF,TAKEOFF,1,-35.3606970,149.1638112,75.62,12.06,12.73,12.18,9.95,36.72,-1.57,-1.33,4.82,6.86,9.56,8.40,-1.53,1.53,76
34.65,TAKEOFF,TAKEOFF,1,-35.3606800,149.1638298,75.91,12.00,12.75,12.05,9.53,37.63,-1.27,-1.00,4.83,6.36,9.46,8.54,-1.42,1.42,76
34.85,TAKEOFF,TAKEOFF,1,-35.3606632,149.1638486,76.18,11.95,12.77,11.97,9.16,38.55,-0.94,-0.73,4.84,5.95,9.36,8.68,-1.33,1.33,76
35.06,TAKEOFF,TAKEOFF,1,-35.3606380,149.1638777,76.56,11.98,12.83,11.98,8.69,39.96,-0.48,-0.45,4.86,5.43,9.22,8.92,-1.22,1.22,75
35.26,TAKEOFF,TAKEOFF,1,-35.3606214,149.1638977,76.79,12.08,12.89,12.06,8.41,40.90,-0.20,-0.26,4.85,5.14,9.13,9.09,-1.16,1.16,75
35.46,TAKEOFF,TAKEOFF,1,-35.3606049,149.1639181,77.02,12.11,12.95,12.19,8.17,41.84,0.04,0.01,4.86,4.86,9.03,9.27,-1.10,1.10,75
36.27,CLIMB,GUIDED,1,-35.3605417,149.1640024,77.62,12.07,12.79,4.13,0.34,41.50,-16.74,-15.61,-0.56,-0.63,8.51,9.55,0.14,-0.14,54
36.47,CLIMB,GUIDED,1,-35.3605265,149.1640232,77.52,12.07,12.76,0.73,-1.54,41.30,-17.11,-2.94,-0.69,-3.32,8.56,9.45,0.74,-0.74,58
36.67,CLIMB,GUIDED,1,-35.3605110,149.1640437,77.33,12.00,12.77,-2.60,-0.43,41.17,-14.73,10.66,0.58,-4.66,8.73,9.31,1.04,-1.04,57
36.88,CLIMB,GUIDED,1,-35.3604951,149.1640638,77.11,11.90,12.74,-4.30,1.99,41.42,-4.71,11.55,2.72,-4.45,8.93,9.07,0.99,-0.99,47
37.08,CLIMB,GUIDED,1,-35.3604789,149.1640834,76.92,11.83,12.59,-4.72,3.71,41.87,-0.57,5.60,2.81,-3.73,9.03,8.76,0.82,-0.82,50
37.28,CLIMB,GUIDED,1,-35.3604625,149.1641023,76.78,11.73,12.48,-4.54,4.78,42.29,1.68,6.09,2.22,-2.75,9.12,8.51,0.60,-0.60,61
37.49,CLIMB,GUIDED,1,-35.3604458,149.1641210,76.69,11.73,12.56,-4.01,6.69,42.52,3.25,12.92,1.58,-0.68,9.31,8.42,0.15,-0.15,79
37.69,CLIMB,GUIDED,1,-35.3604286,149.1641397,76.73,11.86,12.71,-3.24,9.77,42.59,4.21,15.25,1.07,2.39,9.52,8.41,-0.53,0.53,81
37.90,CLIMB,GUIDED,1,-35.3604113,149.1641583,76.92,11.87,12.74,-2.34,11.93,42.66,4.51,7.12,0.66,5.56,9.60,8.37,-1.24,1.24,82
38.10,CLIMB,GUIDED,1,-35.3603940,149.1641767,77.24,11.91,12.72,-1.44,12.80,42.72,4.36,3.11,0.34,7.93,9.60,8.33,-1.77,1.77,82
38.30,CLIMB,GUIDED,1,-35.3603767,149.1641950,77.64,11.97,12.70,-0.62,13.43,42.75,3.88,3.31,0.13,9.52,9.58,8.33,-2.13,2.13,83
38.51,CLIMB,GUIDED,1,-35.3603596,149.1642132,78.10,12.04,12.67,0.09,14.10,42.76,3.27,3.19,-0.00,10.73,9.53,8.34,-2.40,2.40,83
38.71,CLIMB,GUIDED,1,-35.3603426,149.1642316,78.60,12.07,12.63,0.66,14.64,42.75,2.57,2.23,-0.06,11.69,9.46,8.35,-2.61,2.61,83
38.92,CLIMB,GUIDED,1,-35.3603256,149.1642499,79.15,12.06,12.58,1.10,14.98,42.75,1.89,1.29,-0.06,12.43,9.38,8.37,-2.77,2.77,83
39.12,CLIMB,GUIDED,1,-35.3603089,149.1642683,79.72,12.05,12.53,1.40,15.15,42.74,1.24,0.68,-0.03,12.91,9.30,8.38,-2.87,2.87,83
39.33,CLIMB,GUIDED,1,-35.3602921,149.1642870,80.30,12.03,12.48,1.58,15.22,42.75,0.66,0.16,0.02,13.14,9.22,8.39,-2.91,2.91,82
39.53,CLIMB,GUIDED,1,-35.3602754,149.1643057,80.89,11.94,12.42,1.66,15.20,42.78,0.20,-0.06,0.10,13.15,9.14,8.40,-2.90,2.90,81
39.73,CLIMB,GUIDED,1,-35.3602588,149.1643244,81.47,11.87,12.37,1.66,15.19,42.82,-0.18,0.19,0.17,13.07,9.07,8.40,-2.87,2.87,81
39.94,CLIMB,GUIDED,1,-35.3602424,149.1643431,82.05,11.86,12.32,1.60,15.26,42.88,-0.47,0.49,0.22,13.00,9.00,8.39,-2.84,2.84,81
40.14,CLIMB,GUIDED,1,-35.3602261,149.1643617,82.61,11.82,12.26,1.49,15.30,42.94,-0.67,0.00,0.27,12.96,8.94,8.38,-2.82,2.82,81
40.35,CLIMB,GUIDED,1,-35.3602101,149.1643801,83.18,11.81,12.20,1.35,15.25,42.99,-0.80,-0.38,0.31,12.89,8.88,8.36,-2.79,2.79,82
40.55,CLIMB,GUIDED,1,-35.3601943,149.1643984,83.73,11.74,12.16,1.20,15.18,43.04,-0.84,-0.35,0.34,12.84,8.83,8.35,-2.77,2.77,82
40.76,CLIMB,GUIDED,1,-35.3601785,149.1644167,84.29,11.67,12.13,1.05,15.13,43.10,-0.85,-0.23,0.36,12.77,8.81,8.34,-2.75,2.75,83
40.96,CLIMB,GUIDED,1,-35.3601548,149.1644441,85.11,11.61,12.12,0.83,15.09,43.20,-0.78,-0.08,0.35,12.70,8.79,8.34,-2.73,2.73,84
41.16,CLIMB,GUIDED,1,-35.3601391,149.1644624,85.66,11.62,12.13,0.69,15.08,43.27,-0.71,0.03,0.35,12.73,8.79,8.35,-2.74,2.74,84
41.37,CLIMB,GUIDED,1,-35.3601231,149.1644810,86.22,11.63,12.16,0.57,15.09,43.33,-0.62,0.09,0.33,12.80,8.81,8.37,-2.76,2.76,85
41.57,CLIMB,GUIDED,1,-35.3601071,149.1644996,86.78,11.70,12.20,0.47,15.11,43.40,-0.53,0.27,0.30,12.89,8.84,8.40,-2.79,2.79,85
41.78,CLIMB,GUIDED,1,-35.3600909,149.1645183,87.34,11.74,12.24,0.39,15.15,43.45,-0.44,0.34,0.26,12.98,8.87,8.43,-2.82,2.82,85
41.98,CLIMB,GUIDED,1,-35.3600748,149.1645371,87.91,11.70,12.27,0.32,15.20,43.50,-0.35,0.30,0.24,13.08,8.89,8.45,-2.85,2.85,85
42.19,CLIMB,GUIDED,1,-35.3600588,149.1645557,88.49,11.78,12.29,0.27,15.20,43.54,-0.28,-0.46,0.22,13.15,8.91,8.46,-2.87,2.87,85
42.39,CLIMB,GUIDED,1,-35.3600428,149.1645742,89.06,11.85,12.30,0.24,14.99,43.58,0.00,-1.50,0.27,13.13,8.92,8.47,-2.87,2.87,84
42.59,CLIMB,GUIDED,1,-35.3600268,149.1645927,89.64,11.87,12.31,0.41,14.65,43.68,1.46,-1.86,0.78,12.92,8.92,8.46,-2.82,2.82,83
42.80,CLIMB,GUIDED,1,-35.3600108,149.1646113,90.19,11.84,12.31,0.96,14.31,43.91,3.32,-1.50,1.42,12.59,8.93,8.47,-2.75,2.75,82
43.00,CLIMB,GUIDED,1,-35.3599949,149.1646298,90.74,11.75,12.32,1.91,14.08,44.26,5.14,-0.78,2.02,12.23,8.92,8.49,-2.67,2.67,82
43.21,CLIMB,GUIDED,1,-35.3599789,149.1646484,91.26,11.74,12.32,3.24,13.98,44.73,6.81,-0.13,2.58,11.97,8.88,8.53,-2.61,2.61,82
43.41,CLIMB,GUIDED,1,-35.3599630,149.1646673,91.79,11.71,12.33,4.91,13.99,45.33,8.24,0.48,3.13,11.83,8.81,8.61,-2.58,2.58,82
43.62,CLIMB,GUIDED,1,-35.3599471,149.1646865,92.30,11.78,12.34,6.87,14.07,46.04,9.39,1.07,3.68,11.77,8.71,8.74,-2.57,2.57,83
43.82,CLIMB,GUIDED,1,-35.3599314,149.1647061,92.82,11.78,12.36,9.05,14.22,46.87,10.22,1.72,4.24,11.84,8.56,8.91,-2.59,2.59,83
44.03,CLIMB,GUIDED,1,-35.3599160,149.1647262,93.34,11.81,12.37,11.40,14.45,47.86,10.72,2.40,4.82,11.92,8.36,9.11,-2.61,2.61,83
44.23,CLIMB,GUIDED,1,-35.3599011,149.1647467,93.86,11.75,12.38,13.87,14.77,49.01,10.91,3.13,5.41,12.08,8.11,9.35,-2.65,2.65,84
44.43,CLIMB,GUIDED,1,-35.3598867,149.1647676,94.40,11.76,12.38,16.39,15.13,50.35,10.88,3.61,6.03,12.26,7.80,9.61,-2.69,2.69,84
44.64,CLIMB,GUIDED,1,-35.3598731,149.1647890,94.94,11.77,12.39,18.93,15.45,51.84,10.53,3.74,6.63,12.44,7.43,9.90,-2.73,2.73,85
44.84,CLIMB,GUIDED,1,-35.3598602,149.1648110,95.48,11.79,12.41,21.40,15.75,53.49,9.90,4.40,7.19,12.50,7.03,10.22,-2.75,2.75,86
45.05,CLIMB,GUIDED,1,-35.3598480,149.1648338,96.04,11.81,12.45,23.81,16.08,55.32,9.22,5.35,7.77,12.59,6.58,10.57,-2.78,2.78,87
45.26,CLIMB,GUIDED,1,-35.3598367,149.1648574,96.60,11.90,12.51,26.14,16.47,57.36,8.49,6.27,8.36,12.62,6.08,10.93,-2.80,2.80,88
45.46,CLIMB,GUIDED,1,-35.3598213,149.1648945,97.45,11.99,12.64,29.52,17.08,60.81,7.37,7.57,9.20,12.62,5.26,11.49,-2.83,2.83,90
45.67,CLIMB,GUIDED,1,-35.3598123,149.1649204,98.03,12.06,12.75,31.68,17.49,63.34,6.63,8.45,9.71,12.66,4.64,11.86,-2.86,2.86,90
45.87,CLIMB,GUIDED,1,-35.3598045,149.1649472,98.60,12.20,12.85,33.75,17.82,66.02,5.86,8.43,10.18,12.55,3.98,12.21,-2.86,2.86,90
46.08,CLIMB,GUIDED,1,-35.3597979,149.1649747,99.17,12.26,12.95,35.70,18.00,68.79,5.03,8.39,10.58,12.34,3.27,12.52,-2.83,2.83,90
46.28,CLIMB,GUIDED,1,-35.3597926,149.1650027,99.74,12.34,13.04,37.51,18.11,71.70,4.15,9.04,10.95,11.99,2.53,12.79,-2.77,2.77,90
46.49,CLIMB,GUIDED,1,-35.3597888,149.1650311,100.29,12.39,13.13,39.17,18.22,74.79,3.04,9.76,11.20,11.58,1.76,13.01,-2.69,2.69,90
46.69,CLIMB,GUIDED,1,-35.3597863,149.1650597,100.82,12.44,13.22,40.62,18.34,78.01,1.68,10.34,11.31,11.13,0.95,13.18,-2.60,2.60,90
46.89,CLIMB,GUIDED,1,-35.3597854,149.1650887,101.33,12.53,13.30,41.82,18.43,81.29,0.35,10.58,11.40,10.69,0.11,13.29,-2.51,2.51,90
47.09,CLIMB,GUIDED,1,-35.3597859,149.1651178,101.82,12.58,13.38,42.79,18.47,84.61,-0.85,10.74,11.50,10.26,-0.74,13.35,-2.42,2.42,90
47.30,CLIMB,GUIDED,1,-35.3597880,149.1651470,102.30,12.65,13.45,43.55,18.48,87.95,-1.88,10.86,11.58,9.79,-1.61,13.35,-2.32,2.32,90
47.51,CLIMB,GUIDED,1,-35.3597915,149.1651763,102.76,12.66,13.53,44.14,18.45,91.32,-2.73,10.98,11.62,9.36,-2.48,13.30,-2.23,2.23,90
47.71,CLIMB,GUIDED,1,-35.3597967,149.1652055,103.19,12.75,13.61,44.58,18.40,94.68,-3.37,10.97,11.61,8.94,-3.35,13.19,-2.14,2.14,90
47.91,CLIMB,GUIDED,1,-35.3598035,149.1652346,103.61,12.84,13.70,44.91,18.32,98.01,-3.83,10.97,11.52,8.47,-4.21,13.03,-2.04,2.04,90
48.12,CLIMB,GUIDED,1,-35.3598119,149.1652633,104.01,12.88,13.79,45.17,18.25,101.32,-4.09,11.09,11.32,8.05,-5.07,12.82,-1.95,1.95,90
48.32,CLIMB,GUIDED,1,-35.3598218,149.1652914,104.40,12.95,13.87,45.38,18.24,104.63,-4.17,11.12,10.98,7.60,-5.92,12.54,-1.85,1.85,90
48.53,CLIMB,GUIDED,1,-35.3598331,149.1653185,104.76,13.02,13.94,45.55,18.26,107.88,-4.08,10.84,10.49,7.20,-6.74,12.20,-1.76,1.76,90
48.73,CLIMB,GUIDED,1,-35.3598458,149.1653448,105.11,13.07,14.01,45.72,18.30,111.00,-3.88,10.46,9.98,6.72,-7.54,11.79,-1.65,1.65,90
48.93,CLIMB,GUIDED,1,-35.3598599,149.1653701,105.43,13.10,14.06,45.89,18.34,114.03,-3.80,10.19,9.79,6.25,-8.29,11.35,-1.54,1.54,90
49.14,CLIMB,GUIDED,1,-35.3598753,149.1653943,105.73,13.14,14.10,46.03,18.33,117.02,-4.04,10.09,9.97,5.83,-8.98,10.86,-1.44,1.44,90
49.34,CLIMB,GUIDED,1,-35.3598919,149.1654175,106.02,13.16,14.12,46.11,18.28,120.04,-4.51,10.11,10.26,5.50,-9.61,10.34,-1.36,1.36,90
49.55,CLIMB,GUIDED,1,-35.3599096,149.1654396,106.29,13.18,14.15,46.10,18.21,123.12,-5.14,10.34,10.51,5.17,-10.19,9.80,-1.28,1.28,90
49.75,CLIMB,GUIDED,1,-35.3599285,149.1654607,106.54,13.28,14.17,45.95,18.13,126.25,-5.95,10.43,10.66,4.96,-10.75,9.22,-1.23,1.23,90
49.96,CLIMB,GUIDED,1,-35.3599586,149.1654899,106.91,13.25,14.20,45.46,18.00,130.92,-7.06,10.37,10.70,4.83,-11.51,8.31,-1.20,1.20,90
50.16,CLIMB,GUIDED,1,-35.3599799,149.1655077,107.15,13.28,14.22,44.95,17.93,134.02,-7.65,10.09,10.66,4.83,-11.96,7.68,-1.20,1.20,90
50.37,CLIMB,GUIDED,1,-35.3600019,149.1655240,107.40,13.30,14.24,44.30,17.82,137.03,-8.15,9.46,10.58,4.90,-12.37,7.02,-1.22,1.22,90
50.57,CLIMB,GUIDED,1,-35.3600244,149.1655388,107.65,13.24,14.23,43.50,17.67,139.95,-8.56,8.78,10.46,5.02,-12.72,6.37,-1.25,1.25,90
50.77,CLIMB,GUIDED,1,-35.3600474,149.1655520,107.91,13.31,14.23,42.58,17.49,142.77,-8.89,8.08,10.32,5.18,-13.02,5.71,-1.29,1.29,90
50.97,CLIMB,GUIDED,1,-35.3600708,149.1655638,108.17,13.34,14.21,41.55,17.26,145.44,-9.12,7.22,10.16,5.31,-13.27,5.07,-1.32,1.32,88
51.18,CLIMB,GUIDED,1,-35.3600946,149.1655742,108.45,13.28,14.14,40.43,16.95,147.95,-9.30,6.00,10.01,5.29,-13.42,4.44,-1.31,1.31,84
51.38,CLIMB,GUIDED,1,-35.3601185,149.1655833,108.70,13.20,14.00,39.18,16.38,150.17,-9.53,3.26,10.00,4.94,-13.46,3.82,-1.21,1.21,79
51.59,CLIMB,GUIDED,1,-35.3601425,149.1655910,108.93,13.03,13.83,37.76,15.46,152.09,-9.77,1.64,10.07,4.34,-13.43,3.26,-1.05,1.05,78
51.79,CLIMB,GUIDED,1,-35.3601668,149.1655977,109.12,12.96,13.67,36.30,14.61,154.04,-9.90,3.10,10.09,3.56,-13.38,2.76,-0.85,0.85,76
53.97,CLIMB,GUIDED,1,-35.3601789,149.1656007,109.20,12.88,13.60,35.58,14.32,155.10,-9.91,4.01,10.08,3.24,-13.36,2.51,-0.77,0.77,76
54.18,CLIMB,GUIDED,1,-35.3602030,149.1656057,109.33,12.71,13.45,34.16,13.94,157.34,-9.81,5.22,9.99,2.72,-13.30,2.01,-0.64,0.64,75
54.38,CLIMB,GUIDED,1,-35.3602269,149.1656096,109.45,12.54,13.32,32.79,13.80,159.67,-9.64,6.01,9.84,2.49,-13.23,1.51,-0.58,0.58,75
54.58,CLIMB,GUIDED,1,-35.3602507,149.1656124,109.57,12.47,13.18,31.46,13.84,162.06,-9.45,6.64,9.65,2.56,-13.14,1.00,-0.59,0.59,76
54.79,CLIMB,GUIDED,1,-35.3602741,149.1656141,109.70,12.37,13.05,30.16,14.06,164.48,-9.27,7.01,9.42,2.81,-13.03,0.50,-0.64,0.64,76
54.99,CLIMB,GUIDED,1,-35.3602972,149.1656147,109.84,12.18,12.90,28.90,14.37,166.87,-9.10,6.75,9.16,3.28,-12.90,0.01,-0.74,0.74,76
55.20,CLIMB,GUIDED,1,-35.3603201,149.1656142,110.01,12.03,12.76,27.64,14.56,169.10,-8.97,5.23,8.90,3.81,-12.75,-0.45,-0.85,0.85,77
55.40,CLIMB,GUIDED,1,-35.3603427,149.1656128,110.19,11.96,12.64,26.37,14.56,171.13,-8.86,3.88,8.63,4.34,-12.61,-0.87,-0.96,0.96,78
55.61,CLIMB,GUIDED,1,-35.3603651,149.1656105,110.39,11.91,12.56,25.08,14.47,173.02,-8.72,3.42,8.33,4.83,-12.49,-1.25,-1.06,1.06,80
55.81,CLIMB,GUIDED,1,-35.3603874,149.1656074,110.62,11.78,12.50,23.82,14.40,174.84,-8.48,3.30,8.01,5.30,-12.40,-1.60,-1.16,1.16,81
56.01,CLIMB,GUIDED,1,-35.3604097,149.1656035,110.86,11.76,12.48,22.59,14.37,176.60,-8.18,3.14,7.75,5.86,-12.33,-1.91,-1.28,1.28,82
56.22,CLIMB,GUIDED,1,-35.3604432,149.1655965,111.27,11.78,12.49,20.84,14.34,179.11,-7.80,2.88,7.56,6.67,-12.27,-2.33,-1.46,1.46,83
56.42,CLIMB,GUIDED,1,-35.3604655,149.1655910,111.58,11.80,12.51,19.72,14.32,-179.23,-7.63,2.69,7.70,7.25,-12.24,-2.57,-1.59,1.59,84
56.62,CLIMB,GUIDED,1,-35.3604877,149.1655851,111.91,11.84,12.54,18.64,14.28,-177.53,-7.54,2.53,8.01,7.86,-12.22,-2.78,-1.73,1.73,84
56.83,CLIMB,GUIDED,1,-35.3605097,149.1655788,112.28,11.80,12.55,17.57,14.26,-175.77,-7.37,2.49,8.14,8.43,-12.19,-2.96,-1.86,1.86,83
57.03,CLIMB,GUIDED,1,-35.3605315,149.1655721,112.67,11.82,12.55,16.56,14.25,-174.04,-6.89,2.31,7.86,8.97,-12.14,-3.13,-1.98,1.98,83
57.24,CLIMB,GUIDED,1,-35.3605532,149.1655651,113.09,11.81,12.54,15.66,14.21,-172.42,-6.12,1.60,7.37,9.46,-12.10,-3.29,-2.09,2.09,82
57.44,CLIMB,GUIDED,1,-35.3605747,149.1655578,113.52,11.80,12.52,14.89,14.07,-170.95,-5.30,0.80,6.87,9.75,-12.03,-3.45,-2.15,2.15,81
57.64,CLIMB,GUIDED,1,-35.3605962,149.1655501,113.95,11.88,12.48,14.23,13.78,-169.61,-4.60,-0.11,6.43,9.78,-11.94,-3.60,-2.15,2.15,79
57.84,CLIMB,GUIDED,1,-35.3606175,149.1655420,114.37,11.81,12.44,13.66,13.48,-168.37,-4.08,0.20,6.05,9.67,-11.86,-3.75,-2.12,2.12,79
58.05,CLIMB,GUIDED,1,-35.3606390,149.1655336,114.79,11.72,12.41,13.16,13.31,-167.17,-3.71,0.89,5.72,9.47,-11.78,-3.90,-2.07,2.07,78
58.25,CLIMB,GUIDED,1,-35.3606603,149.1655247,115.20,11.70,12.38,12.72,13.29,-166.00,-3.50,1.46,5.41,9.32,-11.69,-4.05,-2.03,2.03,78
58.45,CLIMB,GUIDED,1,-35.3606814,149.1655156,115.60,11.61,12.35,12.30,13.38,-164.87,-3.40,1.81,5.12,9.30,-11.60,-4.21,-2.02,2.02,78
58.66,CLIMB,GUIDED,1,-35.3607024,149.1655061,116.01,11.55,12.31,11.87,13.53,-163.79,-3.37,1.93,4.85,9.37,-11.51,-4.36,-2.03,2.03,78
58.86,CLIMB,GUIDED,1,-35.3607230,149.1654963,116.42,11.60,12.26,11.44,13.73,-162.77,-3.40,1.93,4.60,9.50,-11.39,-4.51,-2.05,2.05,78
59.07,CLIMB,GUIDED,1,-35.3607432,149.1654863,116.84,11.56,12.20,10.98,13.87,-161.81,-3.44,1.24,4.37,9.68,-11.27,-4.65,-2.08,2.08,78
59.27,CLIMB,GUIDED,1,-35.3607633,149.1654760,117.26,11.51,12.15,10.50,13.90,-160.92,-3.49,0.70,4.17,9.81,-11.16,-4.78,-2.10,2.10,79
59.47,CLIMB,GUIDED,1,-35.3607831,149.1654654,117.69,11.52,12.12,10.00,13.89,-160.07,-3.51,0.75,3.97,9.93,-11.07,-4.91,-2.12,2.12,80
59.67,CLIMB,GUIDED,1,-35.3608028,149.1654545,118.11,11.46,12.09,9.50,13.92,-159.26,-3.49,0.77,3.80,10.04,-10.99,-5.02,-2.14,2.14,80
59.88,CLIMB,GUIDED,1,-35.3608224,149.1654434,118.54,11.41,12.08,8.99,13.96,-158.49,-3.41,0.77,3.63,10.15,-10.92,-5.14,-2.16,2.16,81
60.08,CLIMB,GUIDED,1,-35.3608420,149.1654319,118.98,11.38,12.07,8.50,14.00,-157.75,-3.30,0.74,3.47,10.34,-10.86,-5.24,-2.20,2.20,81
60.28,CLIMB,GUIDED,1,-35.3608616,149.1654202,119.42,11.34,12.08,8.03,14.04,-157.03,-3.13,0.75,3.32,10.46,-10.83,-5.35,-2.23,2.23,82
60.49,CLIMB,GUIDED,1,-35.3608812,149.1654082,119.88,11.43,12.11,7.59,14.04,-156.34,-2.92,0.33,3.17,10.63,-10.80,-5.45,-2.27,2.27,82
60.69,CLIMB,GUIDED,1,-35.3609008,149.1653960,120.34,11.47,12.13,7.19,13.98,-155.70,-2.66,0.07,3.05,10.74,-10.78,-5.55,-2.30,2.30,81
60.90,CLIMB,GUIDED,1,-35.3609204,149.1653836,120.81,11.39,12.15,6.84,13.89,-155.09,-2.37,-0.16,2.94,10.77,-10.75,-5.64,-2.31,2.31,81
61.10,CLIMB,GUIDED,1,-35.3609397,149.1653711,121.27,11.40,12.15,6.54,13.78,-154.51,-2.07,-0.24,2.85,10.72,-10.72,-5.71,-2.30,2.30,81
61.31,CLIMB,GUIDED,1,-35.3609588,149.1653586,121.72,11.39,12.15,6.29,13.72,-153.94,-1.77,0.25,2.77,10.68,-10.68,-5.79,-2.29,2.29,81
61.51,CLIMB,GUIDED,1,-35.3609779,149.1653459,122.17,11.42,12.15,6.10,13.78,-153.38,-1.48,0.74,2.70,10.68,-10.64,-5.86,-2.29,2.29,81
61.71,CLIMB,GUIDED,1,-35.3609969,149.1653330,122.63,11.46,12.14,5.97,13.91,-152.83,-1.20,0.97,2.63,10.73,-10.59,-5.92,-2.30,2.30,81
61.92,CLIMB,GUIDED,1,-35.3610252,149.1653135,123.33,11.41,12.13,5.86,14.16,-152.00,-0.84,1.12,2.56,10.93,-10.51,-6.03,-2.34,2.34,81
62.13,CLIMB,GUIDED,1,-35.3610441,149.1653001,123.80,11.43,12.12,5.85,14.31,-151.46,-0.64,0.89,2.52,11.07,-10.46,-6.10,-2.37,2.37,81
62.33,CLIMB,GUIDED,1,-35.3610630,149.1652865,124.28,11.43,12.12,5.87,14.39,-150.93,-0.46,0.58,2.49,11.26,-10.41,-6.18,-2.41,2.41,82
62.53,CLIMB,GUIDED,1,-35.3610818,149.1652727,124.77,11.43,12.13,5.92,14.44,-150.41,-0.33,0.57,2.46,11.38,-10.37,-6.27,-2.44,2.44,82
62.74,CLIMB,GUIDED,1,-35.3611006,149.1652587,125.26,11.46,12.14,6.00,14.50,-149.89,-0.20,0.65,2.45,11.50,-10.33,-6.37,-2.47,2.47,82
62.94,CLIMB,GUIDED,1,-35.3611192,149.1652446,125.75,11.51,12.15,6.09,14.57,-149.37,-0.10,0.65,2.46,11.64,-10.28,-6.46,-2.50,2.50,83
63.15,CLIMB,GUIDED,1,-35.3611376,149.1652304,126.25,11.44,12.16,6.21,14.65,-148.86,-0.01,0.58,2.47,11.77,-10.23,-6.55,-2.53,2.53,83
63.35,CLIMB,GUIDED,1,-35.3611559,149.1652160,126.76,11.49,12.16,6.34,14.68,-148.36,0.06,0.10,2.50,11.85,-10.17,-6.65,-2.55,2.55,83
63.56,CLIMB,GUIDED,1,-35.3611740,149.1652014,127.27,11.44,12.17,6.48,14.62,-147.85,0.11,-0.06,2.52,11.88,-10.12,-6.75,-2.56,2.56,83
63.76,CLIMB,GUIDED,1,-35.3611920,149.1651866,127.78,11.51,12.17,6.64,14.57,-147.34,0.17,0.10,2.56,11.92,-10.06,-6.85,-2.57,2.57,83
63.96,CLIMB,GUIDED,1,-35.3612100,149.1651715,128.30,11.50,12.19,6.81,14.57,-146.81,0.21,0.38,2.61,11.92,-10.00,-6.95,-2.57,2.57,83
