time_s,phase,mode,armed,lat,lon,alt_agl_m,airspeed,groundspeed,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,gamma_deg,vN,vE,vD,climb_mps,throttle_pct
289.59,LOITER,MANUAL,0,-35.3673494,149.1359988,10.98,21.65,23.17,65.35,-1.84,-1.87,6.92,14.04,8.98,-7.11,23.11,1.64,2.89,-2.89,100
289.80,LOITER,LOITER,1,-35.3672877,149.1360078,10.05,22.01,23.45,67.11,-2.53,3.18,6.31,14.41,8.85,-8.08,23.16,3.66,3.33,-3.33,100
290.00,LOITER,MANUAL,0,-35.3672466,149.1360174,9.36,22.24,23.63,68.15,-3.03,6.57,5.89,14.66,8.75,-8.74,23.08,5.04,3.63,-3.63,100
290.21,LOITER,MANUAL,0,-35.3672057,149.1360301,8.61,22.43,23.81,69.08,-3.56,9.98,5.50,14.90,8.64,-9.40,22.91,6.43,3.94,-3.94,100
290.41,LOITER,MANUAL,0,-35.3671648,149.1360461,7.79,22.71,24.00,69.91,-4.11,13.43,5.08,15.12,8.52,-10.05,22.67,7.84,4.25,-4.25,100
290.62,LOITER,MANUAL,0,-35.3671242,149.1360652,6.90,22.94,24.20,70.65,-4.68,16.87,4.87,15.29,8.45,-10.70,22.35,9.26,4.57,-4.57,100
290.82,LOITER,LOITER,1,-35.3670842,149.1360874,5.94,23.17,24.41,71.35,-5.29,20.32,4.80,15.40,8.40,-11.33,21.94,10.68,4.89,-4.89,100
291.03,LOITER,MANUAL,0,-35.3670450,149.1361128,4.92,23.38,24.62,71.99,-5.91,23.79,4.78,15.55,8.33,-11.95,21.44,12.09,5.21,-5.21,100
291.23,LOITER,MANUAL,0,-35.3670070,149.1361411,3.84,23.63,24.82,72.57,-6.54,27.30,4.78,15.70,8.26,-12.56,20.84,13.47,5.53,-5.53,100
291.44,LOITER,MANUAL,0,-35.3669704,149.1361722,2.69,23.87,25.00,73.08,-7.17,30.86,4.80,15.85,8.18,-13.15,20.12,14.82,5.84,-5.84,100
291.64,LOITER,MANUAL,0,-35.3669353,149.1362061,1.50,24.11,25.16,73.55,-7.79,34.45,4.83,15.99,8.10,-13.76,19.31,16.12,6.16,-6.16,100
291.84,LOITER,LOITER,1,-35.3669018,149.1362428,0.25,24.39,25.33,74.00,-8.42,38.06,4.88,16.14,8.01,-14.34,18.40,17.39,6.47,-6.47,100
292.05,LOITER,MANUAL,0,-35.3668689,149.1362803,-0.64,24.14,25.16,24.70,-1.78,41.65,-280.71,35.58,-25.67,-0.18,19.52,15.86,0.08,-0.08,100
292.25,LOITER,MANUAL,0,-35.3668333,149.1363136,-0.28,23.98,25.09,3.00,1.42,40.16,-37.53,4.81,-4.52,3.47,19.97,15.18,-1.52,1.52,100
292.46,LOITER,MANUAL,0,-35.3667981,149.1363477,-0.21,23.90,25.03,0.12,1.80,39.77,-5.04,0.64,-0.76,-0.96,19.56,15.61,0.42,-0.42,100
292.66,LOITER,MANUAL,0,-35.3667631,149.1363828,-0.32,23.86,25.00,-0.18,1.83,39.67,-0.69,0.09,-0.13,-0.94,19.50,15.63,0.41,-0.41,100
292.87,LOITER,LOITER,1,-35.3667280,149.1364180,-0.36,23.79,24.98,-0.14,1.81,39.62,-0.11,0.02,-0.04,-0.37,19.51,15.59,0.16,-0.16,100
293.07,LOITER,MANUAL,0,-35.3666929,149.1364535,-0.37,23.77,24.97,-0.07,1.78,39.59,-0.03,0.00,-0.02,-0.46,19.47,15.63,0.20,-0.20,100
293.28,LOITER,MANUAL,0,-35.3666579,149.1364890,-0.39,23.74,24.97,0.00,1.76,39.56,-0.01,0.00,-0.02,-0.53,19.43,15.67,0.23,-0.23,100
